Unnamed: 0,date,tweet,username,sentiment
15,2022-03-20 23:58:16,@lucywiryono Setuju aspal ulang total biar menyatu satu full track biar ga belang juga juga untuk image mandalika jangka panjang syukur2 lebih dari 10tahun kontrak nya nanti.,ahasyari_inet,1
1502,2022-03-20 17:01:08,"Gara gara mba rara pawang ujan moto gp mandalika ,jadi ke inget waktu kecil pas mau ujan tinggal gambar matahari terus di ludahin abis itu di loncatin rame rame kalo di inget pasti hampir semua anak kecil kaya gini HAHAHAHAH",avivraf,1
1503,2022-03-20 17:01:08,"Buka twitter pada ribut pawang hujan mandalika. Ada yang bilang malu dilihat internasional, masih percaya ginianlah hilih tai kucing. Ngapain malu itu keragaman indonesia cukup hargai saja sudah lebih dari cukup daripada ngebacot gajelas kaum si paling ngerti.",baksoyook,2
1505,2022-03-20 17:01:00,"@Bima_Putra_P Di mandalika sama bahrain merah putih berkibar, siap 3 periode yak haha",Lulutpipi,0
1508,2022-03-20 17:00:46,@GeiszChalifah Ditangan Pak'Anies kelak sirkuit mandalika akan semakin hebat' Insha'Allah ... ????,wank37,1
151,2022-03-20 23:39:39,"*gue nunjukin video pawang hujan di Mandalika  Temen: ""ngga usah percaya gituan, syirik namanya. Eh btw zodiak lu apaan?""  *Lah?",danang_wijaya_0,2
1513,2022-03-20 17:00:09,"Gw sih anggap nya pawang hujan di mandalika bagian Dari entertain ajaaa. Dan it's worked. Itu adalah gimick yang ngebuat perhelatan motoGP jadi lebih menarik. Gausah di sangkut pautin sama kepercayaan, keyakinan, apalagi malah kafir2an. Haish.",quyecream,1
1516,2022-03-20 16:59:53,"orang2 pada ke Mandalika, Raline Shah udah ke Bahrain. beda banget mainan mbaknya ??",rantikasays,0
1517,2022-03-20 16:59:51,"@SisiwittFrida Tp knp Anda Nyinyir ke pawang Hujan Mandalika, tp diam atau pura2 diam wkt 100 pawang hujan di siapkan di Sumenep waktu penyambutan SBY...",STUDSGUY,0
1522,2022-03-20 16:59:11,Sebuah testimoni atas penyelenggaraan MotoGP Mandalika 2022    https://t.co/Gu78IJe1QU,PelatihBaru,0
1523,2022-03-20 16:59:07,Tidak apa Mario Aji belum berhasil di Mandalika tapi sudah diwakili Charles Leclerc,aimrod,0
1526,2022-03-20 16:57:54,"yang lain ke mandalika, aku ke IKN aja  https://t.co/FeR29TMT6W",subhanzainuri_,0
1528,2022-03-20 16:57:41,"Bacot sana sini perkara pawang hujan di mandalika, coba ditelaah lg sih menurut ajaran keyakinan masing-masing aja. Buka mata Indonesia bukan homogen~",bimokputra,0
1531,2022-03-20 16:57:21,"Efek domino dari pagelaran motogp di Mandalika Lombok benar2 luar biasa. Sudah pasti nama Indonesia, ekonomi, Pulau Lombok, kearifan lokal, media cetak/elektronik/online, youtuber2, juga BPJS @BPJSKesehatanRI adminnya lagi anteng nonton live pasti kebingungan ???? #IndonesianGP  https://t.co/zT17ZQm8lo",Wakarudesuyo,1
1532,2022-03-20 16:57:20,"aku yg di lobar aja ke mandalika ngerasa jauh, apalagi gili hshshsh??",miliniasfr,2
1533,2022-03-20 16:57:18,"@jpnncom Mba rara si pawang hujan nanti di ending, jodohnya bilang ""Daripada langit biru, aku lebih menginginkanmu. Cuaca itu biarlah menjadi gila!""  ... lalu mandalika mulai tenggelam ????",roronoa_yosi,0
1541,2022-03-20 16:56:12,"setelah liatliat paddock, grand stand sirkuit f1, mandalika masi jauh banget",bittenaplle,2
1544,2022-03-20 16:56:00,"Mba rara si pawang hujan nanti di ending, jodohnya bilang ""Daripada langit biru, aku lebih menginginkanmu. Cuaca itu biarlah menjadi gila!""  ... lalu mandalika mulai tenggelam ????",roronoa_yosi,0
1548,2022-03-20 16:55:42,ini ujan di mandalika dipindah ke dom gue kah? dari hari sabtu ujan mulu,ebisode,2
1556,2022-03-20 16:54:36,"Abangda di Mandalika sebulan coba, monangis gue rasanya pengen ikut ?? Tp, on the other side, rumah kosong buat w sendiri wkwk",leianedira,0
1558,2022-03-20 16:54:10,"Salah satunya di pawang hujan ?????????????? ????Pesan Jokowi Usai MotoGP Mandalika: Banyak yang Bisa Diingat , lebih banyak detail :  https://t.co/qPf0zPbpu8",WargaNet1969,1
1561,2022-03-20 16:54:06,Lah tp di mandalika jg ujan? Brrt pawang mandalika dikalahin sama siapa lagi?,sukanyaayaam,2
1564,2022-03-20 16:53:54,@erwinabcd_ Mbak rara yg ini sama yg di mandalika dihubungkan oleh hujan ya,Hani_Botani,0
1566,2022-03-20 16:53:36,"Bentar lagi bakal ada rumor ""sirkuit mandalika minta tumbal"" PERCAYA SAMA GUE!",irsht__,2
1569,2022-03-20 16:52:55,"Nontonnya sambil liat ujan, udh cocoks bgt hari tadiii. Rasa mandalika nya ada walau ini di bandung sih wakkakkaa  https://t.co/sM0YXWki5V",nadeaalya,1
1571,2022-03-20 16:52:04,Sebelum berdebat soal pawang di mandalika baiknya coba cek siapa yang cuci motor di sana. Sekedar saran. ??,makilsoe,0
1572,2022-03-20 16:52:03,@kulitbumi ??????????  Cebong gembira krna acara mandalika terlaksana  Eh ternyata penonton tertipu,irfanrbs,2
1577,2022-03-20 16:51:02,"@DeeJee_007 yg jelas,sakit hati tetangga yg nyinyir nambah. apapun omonganmu MANDALIKA SUKSES..??????????",DjokoSa08343211,1
1578,2022-03-20 16:50:42,"ntah kapan terakhir kali ngikutin moto gp, ngeliat nama2 yg podium mandalika ga ada yg familiar hhh",dianhadi,0
158,2022-03-20 23:38:04,Profil dan Biodata Lengkap Rara Istiati Wulandari Yang Menjadi Pawang Hujan Di MotoGP Mandalika 2022  https://t.co/JoX7ILfkIS #beritaterkini #infoterkini #BeritaViral,MJabodetabekCom,0
1588,2022-03-20 16:49:23,Mas @erickthohir mendampingi Presiden Jokowi full seharian di Mandalika..  Semakin banyak belajar dari Pak Jokowi ??  https://t.co/V4xY97LhSR,BangkitDKI,0
16,2022-03-20 23:58:15,Terkuak! Ternyata ada Tangan Dingin Gubernur PKS Dibalik Kesuksesan Ajang WSBK MottoGP Mandalika.,abu_waras,1
160,2022-03-20 23:37:45,@DeyanJuna @ChusnulCh__ Ada kah yg bisa dibanggakan slain mandalika nul?,ovietbae,0
1602,2022-03-20 16:48:34,"Eh, ternyata.. Usut punya usut, mereka sekeluarga lagi plesir ke sirkuit Mandalika. Kami tahu dari WA story.",harun_rr,1
1607,2022-03-20 16:48:23,"Kesuksesan @MotoGP di dalam sirkuit Mandalika. Cuma sayang panitia belum siap menjadi penyelenggara. Parkiran 5 km dr sirkuit, penonton dipaksa berjalan kaki. Kebanyakan aturan tanpa koordinasi #suram  https://t.co/skbEgisRFk",syarifntoke,2
1609,2022-03-20 16:48:20,"@nung_306 @ernestprakasa yang dilihat pengeluaran aja, liat perputaran uang nya juga dong di sekitar mandalika. mulai menghidupkan wisata Indonesia juga. keluar bnyk dpt juga bnyk",joonctuary,1
161,2022-03-20 23:37:41,@bangzul_ntb Penonton  MotoGP Mandalika sampek meluber. @korantempo jdikan ini berita dong.,Luthfi_nashrul,0
1611,2022-03-20 16:48:10,Dukun mandalika jampe2nya malah ke Bahrain,novaldidut,0
1613,2022-03-20 16:48:01,@gshat @Dennysiregar7 Semoga Lombok menjaga ketenangan dan heningnya malam. KARENA tempat wisata butuh ketenangan dan kebersihan Mandalika jossss.,Temadur3,1
1614,2022-03-20 16:47:52,Tapi okelah sebagai 'hiburan' dan marketing...aksi pawang hujan cukup oke untuk membuat MotoGP Mandalika trending dan viral,yustinus_esha,1
1619,2022-03-20 16:47:29,Marc Marquez buka suara setelah tiga kali jatuh di Sirkuit Mandalika dan out dari MotoGP Mandalika. Rider Honda itu mengaku dalam kondisi baik-baik saja.  https://t.co/XzCii6n2pt,detikcom,0
1626,2022-03-20 16:46:38,"Gara2 KATANYA pawang hujan di sirkuit mandalika ngalihin hujannya ke mataram, Daritadi mataram hujan mulu njr",loeyyy92,2
1628,2022-03-20 16:46:31,"Kasihan, Tak Ada Bus, Penonton MotoGP Mandalika Telantar Hingga Tengah Malam #motogpmandalika #penontonmotogp  https://t.co/7c8Tb0WmPR",heraldindo,2
1631,2022-03-20 16:46:08,@marcmarquez93 Cepat pulih kembali ya @marcmarquez93  See you to Mandalika Indonesia 2023,ChRianlewar,1
1640,2022-03-20 16:45:23,Buzzer Mandalika banyak juga yaa,boyfarabian,2
165,2022-03-20 23:35:04,"Kekacauan di Sirkuit Mandalika Setelah Balap MotoGP, Penonton Pilih Jalan hingga Nyaris 1 Jam  https://t.co/spnT2xj3rB",pikiran_rakyat,2
1653,2022-03-20 16:44:05,"MotoGP Indonesia 2022 – Dari Zaman Sentul sampai Mandalika, Pawang Hujan Andalan untuk Selamatkan Lomba – Semua Halaman – Bolasport – Arenanews  https://t.co/lt6zVgdWn6 - ["" https://t.co/JIeSVYRoL9""]",Arenanews1,0
1654,2022-03-20 16:44:01,@_ekokuntadhi Oleh oleh mandalika  https://t.co/34UKe922IV,naufalyasir98,0
1655,2022-03-20 16:43:44,"nawaitu jemur sepatu, sejam kemudian banjir berkat hujan kiriman dari mandalika  https://t.co/4oOBuXpvi2",dioferizka,2
1657,2022-03-20 16:43:29,Presiden @jokowi Apresiasi Masyarakat dan Penyelenggara MotoGP Mandalika  Read more:  https://t.co/6aUqfLKiNe  https://t.co/8pM9QfCaPD,mamavanenbas,1
1660,2022-03-20 16:42:42,"@aniesbaswedan @MotoGP Sultan @aniesbaswedan seharus nya jangan nonton balapan, urus migor aja untuk rakyat +62 ! Kasihan ada yang kalah populer di sirkuit Mandalika, kalo ada yang lepas ikatan helder², bisa menggonggong bagaimana pak ? ??",iwanKur76759461,2
1675,2022-03-20 16:41:36,Komitmen BUMN yang dipimpin Erick Thohir sukseskan MotoGP Mandalika untuk menguatkan brand nasional di mata dunia. #TerimaKasihBUMNMandalika  https://t.co/mfpNRENRLv,bumnmadiun2kuat,1
168,2022-03-20 23:34:47,"Setelah Mandalika beres, kasus covid kayanya bakal naik lagi nih, apalg menjelang puasa dan lebaran. #Cenayangaja",aamiudik,2
1688,2022-03-20 16:40:54,Presiden @jokowi akan Saksikan MotoGP Mandalika dan Buka Sidang ke-144 IPU di Bali  Read more:  https://t.co/RQfl1CmQVG  https://t.co/X1OB64hphj,mamavanenbas,0
1692,2022-03-20 16:40:32,"Pada ribut ""pawang hujan"" di mandalika , nikmati aja balapan motornya , gitu aja repot",babehzz,1
1696,2022-03-20 16:40:04,@alqisrawk di bayar sabaraha nyak eta memuji pawang hujan mandalika yg bayaran nya ratusan juta wkwkwk,deannobel,0
1699,2022-03-20 16:39:48,"Keberadaan klenik di mandalika, mengalahkan berlaganya para pembalap",basrol12,0
17,2022-03-20 23:58:13,@prassetyoAD @MotoGP Petir bukan sembarang petir Petir menyambar race mandalika. .   Assalaumalaikum kakak,andriyand__,0
1709,2022-03-20 16:38:53,"Kawasan Sirkuit Mandalika diguyur hujan menjelang race MotoGP. Para penonton berlarian mencari tempat mengadu, tapi ada juga yang memakai payung hingga jas hujan.  https://t.co/kOjOqX5nBU",detiksport,2
1715,2022-03-20 16:38:09,Dari WSBK sampai MotoGP ada aja kejadian unik di Mandalika ????????????  #IndonesianGP Thor Rara Dorna IT WORKED  https://t.co/9qvYHJKDzm,xqzers,1
1716,2022-03-20 16:38:03,"@Hilmi28 Alhamdulillah, race MotoGP Pertamina Mandalika bisa terlaksana sampai tuntas selesai dengan baik. Tentu itu terjadi atas karunia kuasa Allah SWT. Semua berbahagia",yunimoesseno,1
1725,2022-03-20 16:37:09,@YooShi_Warrior @PartaiSocmed Yg mubazir tuh duit buat bayar pawang hujan mandalika,212Catoer,2
1739,2022-03-20 16:35:59,"Lagi nunjukin pembalap yang ikut balapan di Mandalika, tbtb adek gue nanya 'Ko gaada MESSI ka' ??  https://t.co/qns427dCN2",irmalahayati21,0
1742,2022-03-20 16:35:45,"@Belok_dong Mungkin ini penyebab Marquez jatuh berkali-kali...   Dibilangin jangan dikasih tau kalo ada MotoGP di Mandalika, tuuh akibatnya kalo dia ikut nonton",kangizza,2
1746,2022-03-20 16:35:16,"@jelebgt @snogthenbite Pdhal si bule juga terhibur, anggep aja itu hiburan buat mereka yg bisa diceritain ke temen ma sodaranya disana, ""eh, masa gue kemarin ke mandalika ada pawang hujannya, unik sih beda bgt sa sirkuit yang lain""",rrrrrrlitaa,1
1747,2022-03-20 16:35:12,Besok  Lusa...ada  acara apa Di Mandalika,mulyati_yayan,0
1749,2022-03-20 16:34:41,"@jokowi Apa setelah kerumunan di Mandalika, akan ada lagi varian cqo yg baru untuk menghambat aktivitas Ramadhan dan lebaran pak..??",utamz,2
1751,2022-03-20 16:34:18,"@dewahoya Ya tapi buat apa beasiswa mahasiswa kalo lapangan kerja gak ada, dua duanya baik cuman masalah pilihan aja. Tapi adanya sirkuit mandalika di lombok jadi dorong ekonomi disana. Jadi tinggal kita pantau lewat data aja perkembanganya gimana.",NugoNugroho03,1
1761,2022-03-20 16:32:48,"@lucywiryono Bagi saya sbg penonton dari Tgr liat gelaran MotoGp Mandalika itu SUKSES BESAAARR...saya Bangga jd anak bangsa Indonesia, terimakasih pak Jokowi ???? trimakasih mba Lucy laporan langsungnya dari.sirkuit Mandalika yg terindah.didunia.??????",Dvee883,1
1766,2022-03-20 16:32:03,@SiPalingMarvel Ketika thor turun ke mandalika,ngopisaatsenja,0
1771,2022-03-20 16:31:34,@sipaharaa tu mandalika punya pawang. ai kamu punya pawang teu,Chndrwrdna,0
1784,2022-03-20 16:30:02,"@lucywiryono CV nya juga sudah berubah tertulis ""sudah diakui dunia terbukti di sirkuit mandalika"". ??",Ardi94236774,1
1793,2022-03-20 16:28:56,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik  #JuaradiMandalika  ?????? 2.485,ElCorazonDeElio,0
1794,2022-03-20 16:28:51,"Sepertinya yang satu ini lebih heboh dari perhelatan MotoGP Mandalika itu sendiri, ya?  @MotoGP #IndonesianGP  https://t.co/2T4N46rCC7",husainiende,0
1796,2022-03-20 16:28:32,@__Sridiana_3va Apakah dg adanya balapan motor itu bikin kenyang rakyat mandalika dan sekitarnya...???,mangdiman07,0
1797,2022-03-20 16:28:23,Wah sewa track Mandalika bisa buat custom race nih,SsssNovi,0
1802,2022-03-20 16:27:29,"Tidak dapat dipungkiri, ada banyak yg berdoa agar mandalika hujan hari ini, banyak pula yg berdoa agar mandalika tidak hujan. Apakah Tuhan bingung?, tentu tidak. Dia akan menjawab semua doa hambanya dengan adil.",du4hati,0
1804,2022-03-20 16:27:25,"Di Indonesia ini banyak banget ya, hal kecil yg dimasalahin, contohnya di mandalika tadi, pawang ujan, padahal simple kalau kamu ngeliatnya fine, semua akan fine, bule2 juga terhibur, tp kalau kamu ngeliatnua sebagai maslah, ya bakal jd masalah",dulce_maria_lrs,0
1813,2022-03-20 16:26:37,"Sayang sekali yg viral di mandalika rame nya tentang dukun pawang hujan. Bukan tentang berita yg positif, heran sama media zaman skr, paling suka ngangkat berita yg bikin org penasaran, bukan bikin org jadi termotivasi.  #MandalikaKitaBangga #MandalikaTropicalFest #mandalikaGP",sannisubangkits,1
1814,2022-03-20 16:26:31,"@theo12_ini sekarang CV nya sudah berubah,terulis ""sudah diakui dunia terbukti di sirkuit mandalika"". hari senin harga naik",Ardi94236774,1
1815,2022-03-20 16:26:30,@sipapahmuda @achadioo @hrmwn_bagas @snogthenbite Lah  pawang di mandalika itu pawang yg sering dipake di acara event2 negara pak Jokowi. Rekomendasi langsung dr pak Eric Thohir.,Piobelly,1
1816,2022-03-20 16:26:22,Marc Marquez buka suara setelah tiga kali jatuh di Sirkuit Mandalika dan out dari MotoGP Mandalika. Rider Honda itu mengaku dalam kondisi baik-baik saja.  https://t.co/yXaLoAjPbF,detiksport,0
1818,2022-03-20 16:26:13,"Perbedaan apa yang dibahas dari MotoGP Mandalika Luar negeri: Marquez cedera, Oliviera memenangi MotoGP Indonesia: mendebatkan pawang hujan  Close enough",RifqyMAz295,0
182,2022-03-20 23:32:30,@si_heulang @ridwankamil Keren @ridwankamil membawa produk lokal untuk mendunia melalui motogp mandalika sebagai merchandise,dani_ardiani,1
1832,2022-03-20 16:24:52,"@pithuwalu1978 @Leonita_Lestari Raden Roro Istiati Wulandari,  'beraksi' di Titik '0' IKN, Penajam serta di Sirkuit Mandalika, Lombok dan Berhasil... . . PAWANG HUJAN INDONESIA MENDUNIA.??????  . .",OmBregas,0
1835,2022-03-20 16:24:47,Gara gara mba Rara pasukan sakit hati sudah siap mendoakan agar motorGP  Mandalika Gagal di laksanakan.  https://t.co/jJ6kL9Qejc,ultramen_lowbet,2
1838,2022-03-20 16:24:33,"anyway sebagai rakyat biasa, turut bangga dengan suksesnya #MotoGP di Mandalika!! bravooo #IndonesianGP ????",dngwijonarko,1
1839,2022-03-20 16:24:19,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik  #JuaradiMandalika   ___________________,wikwicky,0
184,2022-03-20 23:32:26,@detikcom Selain itu juga karena bapak Jokowi orang baik. Orang baik selalu dilindungi Allah. Sehingga perhelatan ajang balap dunia MotoGP di Mandalika bisa berjalan lancar dan sukses. Sirkuit juga cepat dibersihkan dari basah akibat hujan. Good job dan bangga dengan bapak Presiden kita.,bagoesz,1
1841,2022-03-20 16:24:10,@lucywiryono sayangnya digelaran perdana motoGP Mandalika pakai acakan Xcrypt.betul itu hak pemegang siaran.namun banyak masyarakat yang kecewa.,igatozebo,2
1842,2022-03-20 16:24:08,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik  #JuaradiMandalika   __________________,wikwicky,0
1844,2022-03-20 16:24:04,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik  #JuaradiMandalika   ___________________,wikwicky,0
1848,2022-03-20 16:23:55,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik  #JuaradiMandalika   ___________________,wikwicky,0
1849,2022-03-20 16:23:55,"Mengenal lebih dekat piala MotoGP Mandalika karya seniman Bali - Pertamina Grand Prix of Indonesia (MotoGP Mandalika 2022) bukan sekadar pelaksanaan wisata olahraga kelas dunia. Lebih dari itu, MotoGP Mandalika 2022 menjadi ruang yang luas untuk memberi …  https://t.co/6B2GWFicZe  https://t.co/DTjKzMJxR6",bengklmahaputra,0
1864,2022-03-20 16:22:44,"Hati² manteman, setelah mampir di Mandalika ternyata si Petir mampir kerumahku ????  https://t.co/jP0TOJRPx5",caesar_emil,2
1866,2022-03-20 16:22:41,Yang SUKSES ITU PAWANG HUJAN mendunia...???????? Penonton yg BAYAR MAHAL.DPAT KAKI LECET.... TIKET MURAH LOH 2.5 JT. #mandalika,Nada10062503,2
1868,2022-03-20 16:22:36,@UnileverIDN Ngakak itu saat orang hujat pawang hujan Mandalika tapi masih percaya zodiac HAHAHAHAHA,rizkisuryaa_,0
1870,2022-03-20 16:22:08,"@acop_ah @Leonita_Lestari Raden Roro Istiati Wulandari,  'beraksi' di Titik '0' IKN, Penajam serta di Sirkuit Mandalika, Lombok dan Berhasil... . . PAWANG HUJAN INDONESIA MENDUNIA.??????  . .",OmBregas,0
1879,2022-03-20 16:20:54,"Gua masih heran sama Warga Indonesia yang sampai saat ini masih nyinyir dengan Mandalika, kenapa ga ikut bangga sih apa susahnya bantu mempromosikan bahwa Negara kita juga mampu kaya Negara lain.  Se akut itu kebencian lu sama pemerintah sampai lu lupa bangga sama Negara sendiri.",ucentdoang,1
1883,2022-03-20 16:20:31,"6. ""Saya kira ini _event_ jangka panjang, tahun depan akan kita perbaiki lagi apabila ada kekurangan-kekurangan dan saya ingin menyampaikan selamat kepada semuanya,"" ujar Presiden Jokowi.  Terima kasih Pak Jokowi untuk MotoGP Mandalika  https://t.co/Djbjg9ZtSZ",strobevly,1
1885,2022-03-20 16:20:18,Seharian bnr hujan.. nyata hujan di mandalika tepindah ke banjar nihh,professorolaf_,2
1895,2022-03-20 16:19:57,Ada 2 type ;  1. 30 persen memang Hobby nya nonton  Balap Motor..   2. 70 persen memang mauji di Bilang bilang saya ee liatkaa e Adaka di Mandalika..    In my Opinion,fardalrakasiwi,0
1898,2022-03-20 16:19:34,"Idgaf orang pada nyinyir gp mandalika, yg penting hari ini gw liat bapak gw senyum lebar banget dan semangat nonton moto gp WALAUPUN STREAMING-AN ?????? bapak adalah seorang moto gp mania dari dulu jaman gw sd juga tiap minggu nonton gp, sampe sekarang ga berubah.",sugargingerr,1
19,2022-03-20 23:58:05,"@RonaldLampard8 Kok gak ada berita gregetnya ya Om, Suksesnya Gelaran MotoGP Mandalika diikuti Matinya Kadrun secara berjamaah, cuma Kadrun stres semua...??",RoellyRosuli,1
1903,2022-03-20 16:19:23,"Mandalika kelar nih,moga covid kelar jg...awas puasa lebaran ppkm lg",doyok_macca,0
1906,2022-03-20 16:19:10,"Thanks Dorna Telah Menyelenggarakan Moto gp in indonesia mandalika walaupun sempat tertunda karena hujan , Thanks to Carmelo Ezpeleta selaku CEO Dorna motorsport thanks support in indonesia mandalika ????",RHarwidyasto,1
1907,2022-03-20 16:18:50,"""Tadi sudah saya sampaikan kepada CEO Dorna, Bapak Carmelo,"" imbuhnya.  Turut hadir menyaksikan MotoGP Mandalika 2022 bersama Presiden dan Ibu Iriana antara lain Ketua MPR RI Bambang Soesatyo,  https://t.co/61DYY4wg9p",PikoloXY,0
1908,2022-03-20 16:18:32,"Dikecam dan Dipuji, Ini Profil Rara Pawang Hujan Mandalika  https://t.co/dep5NrNwsr",soloposdotcom,0
1910,2022-03-20 16:18:18,"Suporter bola Indonesia bisa apa? GP mandalika sukses berjalan lancar dg penonton, lah sepak bola masih juga tanpa penonton, lekaslah sembuh Indonesiaku????, Selamat atas hajatan akbar GP Mandalika, selamat juga untuk Indonesia",fathur_prince,1
1912,2022-03-20 16:18:11,"@idextratime Jatuh di Mandalika, Marquez di tolak puskesmas karena tidak memiliki BPJS",alwahyudin_f,0
1915,2022-03-20 16:17:53,"Kedepannya Indonesia terutama Mandalika,ga perlu terlalu memodernisasikan perwisataan...lebih ditingkatkan keramahan pelayanan dan kearifan Lokal,jadi Para Rider #MotoGP tetap merasa bahwa Mandalika sebuah Liburan, tapi penuh Tantangan...!! #IndonesianGP #MotoGP #mandalika",Deariy,2
1925,2022-03-20 16:17:05,"Rumah Madu Hutan Jambi, UKM Binaan PLN Turut Ramaikan Pameran Produk Unggulan di MotoGP Mandalika",TuitPalembang,1
1932,2022-03-20 16:16:27,GP Mandalika hujan soalnya nggak ada Siwoo yang pawang hujan   #forecastingloveandweather  https://t.co/tYv3zuaPbR,moccaramell_,0
1938,2022-03-20 16:15:23,"apakah siang tadi malang ga diguyur hujan karena pawang mandalika? terus barusan kayak air ditumpahin semua, deres banget ??",wennyxwidyawati,2
1940,2022-03-20 16:15:04,"@AXkasa @triajaaa Yakin? mandalika tuh, 2,48T dibangun hanya 14 bulan kok bisa??????",yogayuung,0
1942,2022-03-20 16:14:47,Ternyata pawang hujan mandalika gajinya tiga digit woi wkwk pantas dia bodo amat mo diketawain sesirkuit juga,puputttyy,0
1948,2022-03-20 16:14:11,"pawangnya padahal di sirkuit mandalika, ini malah medan yang makin terik~",boysukatendel,0
1955,2022-03-20 16:13:37,"@Gojekmilitan Jin mandalika udah gak mau nerima sajen secara konservatif, mereka cuma mau nerima sajen via aplikasi PayPal. ?? Makanya jadi ujan deres plus bonus sambaran petir.  ??",RevolusiAkhlaq2,2
1958,2022-03-20 16:13:05,"Hal tersebut disampaikan oleh Presiden Jokowi dalam keterangannya usai menyaksikan gelaran MotoGP Mandalika 2022 yang dihelat di di Sirkuit Mandalika, Kabupaten Lombok Tengah, Provinsi Nusa Tenggara Barat, Minggu, 20 Maret 2022.  https://t.co/wo38uMXmtJ",PikoloXY,0
1961,2022-03-20 16:12:49,@malkaleegra teori pawang hujan yang ada di sirkuit mandalika,marlbr0z,0
1967,2022-03-20 16:12:05,Emang bener ya itu dia jatoh di mandalika karna kamu jomblo?,Nyxtyl,0
197,2022-03-20 23:31:06,"Gelaran MotoGP Mandalika baru saja usai. Salah satu ajang kompetisi olahraga paling prestisius di dunia itu sukses digelar oleh Indonesia, meskipun masih ada kekurangan di sana-sini. Akankah MotoGP Mandalika bertahan sesuai kontrak yang berlaku 10 tahun?  https://t.co/5fe68NZIo8",voidotid,0
1970,2022-03-20 16:11:26,"@dingdongEri @9461CYSH nanti kupanggil pawang di mandalika, siapatau berbakat tu manggil ujan duit",klarisaurus,0
1976,2022-03-20 16:10:51,Ini kerjaan lain ibu-ibu di Indonesia selain habisin Minyak Goreng karena kerjaan hanya menggoreng saja #mandalikaGP #mandalika #MandalikaKitaBangga  https://t.co/9PL10Z3qmV,TonnyRahu,0
1979,2022-03-20 16:10:39,inilah Indonesia ragam budaya dan doa mohon pada Tuhan untuk redakan hujan Mandalika motor GP ....Nyatanya hujan reda dn terang  ....  https://t.co/Fz4XtTFgWH,zhiai65434218,1
1989,2022-03-20 16:09:57,Kalau mandalika buat nya pakai dana  bumn satu lagi untuk bintan ini cukup unik dimana buatnya pakai dana dari perusahaan singapore. Salah satu alasannya mungkin untuk menggantikan peran singapore dan sepang dalam menyelanggarakan f1 di ASEAN.,mhaikalpa,0
1993,2022-03-20 16:09:45,@sandiuno selagi tnh rkyt di rampas selagi tnh rkyt tdk di byr indonesia tdk akn naik podium di negeri sndri.bukti kn sndri pk.malah mandalika membawa bencana n musibah serta kecalakaan yg sgt besar pd moto gp.krn allah maha adil mha kuasa maha kehendak.mndalika menyimpan luka rkyt.,sahrilaiman1,2
1996,2022-03-20 16:09:32,"dan dikabulkan Tuhan. Lalu, Tuhan melalui malaikat-malaikat pembantu-Nya menghentikan atau memindahkan hujan tersebut.   Mengapa? Berdasarkan pengalaman pribadi ketika membantu saudara, sahabat, ataupun orang-orang yang punya hajat dan ingin agar tidak turun hujan,... #mandalika  https://t.co/cf0QEutmyj",MoelyonovDjalil,0
2002,2022-03-20 16:08:39,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika #JadiLebihBaik #JuaradiMandalika ??????  *297,rijalsid,0
2004,2022-03-20 16:08:33,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika #JadiLebihBaik #JuaradiMandalika ??????  *296,rijalsid,0
2006,2022-03-20 16:08:18,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika #JadiLebihBaik #JuaradiMandalika ??????  *294,rijalsid,0
2007,2022-03-20 16:08:13,"@lucywiryono Mandalika ini persis kaya di sepang yg saya tonton langsung disana 6 thn lalu (2016), moto3 moto2 puanasss poll begitu mau start motogp hujan gede sampe delayed 1jam. Bedanya ga ada pawang hujan aja. Ga seru :)), mandalika seru sayang blm bisa nonton langsung.",siovertingking,1
2009,2022-03-20 16:08:12,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika #JadiLebihBaik #JuaradiMandalika ??????  *293,rijalsid,0
2022,2022-03-20 16:07:08,"@Naufallatif99 @dewahoya Sebagai sirkuit paling lebar, Mandalika punya kesempatan untuk F1. Tergantung gimana dealing nya nanti.",Teuku_Khaiqal,1
2027,2022-03-20 16:06:45,"@Adi_8002 Ni lah hebatnya indonesia...?????? disaat dunia barat ga percaya ada., indonesia ada..malu? Bangga laaah..soal syirik tw apalah, yg penting bukan gw?? masing2 aja laah..drpd gw liat nyembah baliho? Bikin mual..?? mndingan ini..lucu..?????????? maju mandalika.",LestaluhuBonenk,1
2029,2022-03-20 16:06:30,"tentang sejarah keberadaan pawang hujan, di google atau di perpustakaan konvensional tersedia literatur yang bisa kita baca.  Seperti telah Pak De ungkapkan di atas, Pak De tidak percaya kalau ada orang yang mampu menghalau, menghentikan, atau memindahkan hujan. #mandalika",MoelyonovDjalil,0
