,date,tweet,username,tweet_clean,label
183,3/20/22 23:24,@geloraco Yg penting moto GP mendulang sukses walau hujan. Dan semua mengatakan kagum dan puas akan sirkuit pertamina mandalika,hideo_samuel,Yg penting moto GP mendulang sukses walau hujan. Dan semua mengatakan kagum dan puas akan sirkuit pertamina mandalika,1
184,3/20/22 23:23,Assalamu'alaikum indonesia Selamat pagi mandalika Pagi pawang ........,Dewwtralala,Assalamu'alaikum indonesia Selamat pagi mandalika Pagi pawang ........,0
185,3/20/22 23:23,Presiden Apresiasi Masyarakat Hingga Penyelenggaraan MotoGP Mandalika 2022.!!  #SemuaDemiindonesiaMaju  https://t.co/qJ6NDBE3Dt,KatokRombeng,Presiden Apresiasi Masyarakat Hingga Penyelenggaraan MotoGP Mandalika .!!,1
186,3/20/22 23:22,@SisiwittFrida Ga usah ngomong Mandalika daya pikir ibu ga nyampe mendingan jawab kenapa mantan koruptor dijadikan pengurus PD DKI?Eman ga ada lagi kah kader kader yang bener,Toni7216,Ga usah ngomong Mandalika daya pikir ibu ga nyampe mendingan jawab kenapa mantan koruptor dijadikan pengurus PD DKI?Eman ga ada lagi kah kader kader yang bener,0
187,3/20/22 23:22,Jokowi Serahkan Trofi Juara MotoGP Mandalika 2022 Ke Miguel Oliveira.!!  #SemuaDemiindonesiaMaju  https://t.co/SVCiRCV8Lf,KatokRombeng,Jokowi Serahkan Trofi Juara MotoGP Mandalika Ke Miguel Oliveira.!!,0
188,3/20/22 23:21,Susah payah berhasil bikin race motogp di mandalika ternyata yg jadi perhatian utama malah si dukun,sumadiwiria,Susah payah berhasil bikin race motogp di mandalika ternyata yg jadi perhatian utama malah si dukun,0
189,3/20/22 23:21,"@SisiwittFrida Sy koreksi ya...  Soal pawang hujan, dipercaya bisa menggeser awan cumulonimbus yang berada di elevasi Â±2.000 m. Awan ini membawa hujan deras disertai petirÂ dan guntur seperti di Mandalika kemarin. Dan jadwal race MotoGP Mandalika yang ne",jumprollus,"Sy koreksi ya... Soal pawang hujan, dipercaya bisa menggeser awan cumulonimbus yang berada di elevasi m. Awan ini membawa hujan deras disertai petirdan guntur seperti di Mandalika kemarin. Dan jadwal race MotoGP Mandalika yang nentuin Dorna Sport. Sampai sini paham?",0
190,3/20/22 23:20,"Pengen komentar ahhh soal ritual ""tolak hujan"" di Mandalika...  Setau sy yg namanya ritual ""tolak hujan"" memang ada di negara Indonesia tapi ada yg nyinyir soal ini...ðŸ¤­  Sy yakin mereka yg nyinyir juga tau koq ada yg namanya ritual ""tolak hujan"" tapi karna mereka...????  ðŸ˜…ðŸ˜…ðŸ˜…",cung_alberto,"Pengen komentar ahhh soal ritual ""tolak hujan"" di Mandalika... Setau sy yg namanya ritual ""tolak hujan"" memang ada di negara Indonesia tapi ada yg nyinyir soal ini... Sy yakin mereka yg nyinyir juga tau koq ada yg namanya ritual ""tolak hujan"" tapi karna mereka...????",0
191,3/20/22 23:20,Miguel Oliveira tampil sebagai juara MotoGP Mandalika. Rider Red Bull KTM itu mengungkap kunci kemenangannya.  https://t.co/wzGYNeJinC,detikcom,Miguel Oliveira tampil sebagai juara MotoGP Mandalika. Rider Red Bull KTM itu mengungkap kunci kemenangannya.,0
192,3/20/22 23:20,Bentuk Dukungan BMW Indonesia di Ajang MotoGPÂ Mandalika  https://t.co/vOVBcX0DdH,Tertulis,Bentuk Dukungan BMW Indonesia di Ajang MotoGPMandalika,1
193,3/20/22 23:20,Miguel Oliveira Persembahkan Podium untuk Anak dan Pegawai HotelÂ Mandalika  https://t.co/25wM1HmAmy,Tertulis,Miguel Oliveira Persembahkan Podium untuk Anak dan Pegawai HotelMandalika,0
194,3/20/22 23:20,"yang terjadi di Sirkuit Mandalika kemarin dan meyakini insiden yg dialami Marc Marquez tidak ada kaitannya dgn kondisi aspal ataupun lintasan. Benarkah demikian? Serta apa yang harus di Evaluasi?  [TALK] Iwan Banaran  -  Pengamat MotorGP , Otomotif  https://t.co/0XJni1r5uQ",RadioElshinta,"yang terjadi di Sirkuit Mandalika kemarin dan meyakini insiden yg dialami Marc Marquez tidak ada kaitannya dgn kondisi aspal ataupun lintasan. Benarkah demikian? Serta apa yang harus di Evaluasi? [TALK] Iwan Banaran - Pengamat MotorGP , Otomotif",0
195,3/20/22 23:20,"Terima kasih buat panitia, pemerintah, penduduk lokal dan semua pihak yang sukses melaksanakan MotoGP Mandalika. Semoga semua masukan dan tugas yang tertinggal dapat diselesaikan dan diperbaiki agar putaran tahun depan masih ada nama Mandalika.",charlespaulms,"Terima kasih buat panitia, pemerintah, penduduk lokal dan semua pihak yang sukses melaksanakan MotoGP Mandalika. Semoga semua masukan dan tugas yang tertinggal dapat diselesaikan dan diperbaiki agar putaran tahun depan masih ada nama Mandalika.",1
196,3/20/22 23:19,"@arya_balikang @izalrafif @_ekokuntadhi Dia langsung ke mandalika lo, pasti sdh tahu betul kondisi ya? Kamu, Nonton dari tivi kan?",anaknyabibu,"Dia langsung ke mandalika lo, pasti sdh tahu betul kondisi ya? Kamu, Nonton dari tivi kan?",0
197,3/20/22 23:19,"@Hilmi28 Sudahkah anda lurus?   Nyatanya mandalika bisa digelar dg sukses, anda saja yg ribet karena tak dpt panggung disana",Syaiful51377477,"Sudahkah anda lurus? Nyatanya mandalika bisa digelar dg sukses, anda saja yg ribet karena tak dpt panggung disana",1
198,3/20/22 23:18,Sejumlah kecelakaan terjadi pada ajang MotoGP  kemarin.   Pro kontra penyebab kecelakaan bermunculan. Mungkinkah karena ada kesalahan pada lintasan Sirkuit Mandalika?   Federasi Olahraga Motor Dunia (FIM) telah melakukan investigasi terkait beberapa insiden kecelakaan  https://t.co/41tA1FwIHk,RadioElshinta,Sejumlah kecelakaan terjadi pada ajang MotoGP kemarin. Pro kontra penyebab kecelakaan bermunculan. Mungkinkah karena ada kesalahan pada lintasan Sirkuit Mandalika? Federasi Olahraga Motor Dunia (FIM) telah melakukan investigasi terkait beberapa insiden kecelakaan,2
199,3/20/22 23:18,@yo2thok Melihat keberhasilan MOTO GP di MANDALIKA Para K-DrunÂ² pada Kepanasan.... Nusantara Punya BUDAYA bung....,SayasetiaNKRI,Melihat keberhasilan MOTO GP di MANDALIKA Para K-Drun pada Kepanasan.... Nusantara Punya BUDAYA bung....,1
200,3/20/22 23:17,"@prastow Yang jelas mandalika adalah proyek, proyek yg dapet untung ya pemenang proyek. Klo beasiswa yg dpt ya cuman mahasiswa, kontraktor g dapet, g ada uang entertain dll.",jalanlobang,"Yang jelas mandalika adalah proyek, proyek yg dapet untung ya pemenang proyek. Klo beasiswa yg dpt ya cuman mahasiswa, kontraktor g dapet, g ada uang entertain dll.",0
201,3/20/22 23:17,"Kemacetan parah terjadi di jalur keluar Sirkuit Internasional Mandalika, Lombok Tengah, setelah berlangsung balapan MotoGP.  https://t.co/2GMNsSnoIm",kompascom,"Kemacetan parah terjadi di jalur keluar Sirkuit Internasional Mandalika, Lombok Tengah, setelah berlangsung balapan MotoGP.",2
202,3/20/22 23:17,"Berikut lima fakta menarik MotoGP Mandalika, dari aksi Rara si pawang hujan hingga dedikasi juara untuk Risman.  https://t.co/8vtBK95yT6",kompascom,"Berikut lima fakta menarik MotoGP Mandalika, dari aksi Rara si pawang hujan hingga dedikasi juara untuk Risman.",1
203,3/20/22 23:17,@adhe_277 @_ekokuntadhi Nyiyirin mandalika tapi di pake untuk kampanye settingan gini,Glowieny,Nyiyirin mandalika tapi di pake untuk kampanye settingan gini,2
204,3/20/22 23:16,"Mandalika aja punya pawang,masah kamu nggak punya",jijirrrr30_,"Mandalika aja punya pawang,masah kamu nggak punya",0
205,3/20/22 23:16,"Ritual Kendi IKN hingga Aksi Pawang Hujan di Mandalika, PA 212: Indonesia Masuk Orde Klenik  https://t.co/7usxcHcvwB",Icu663,"Ritual Kendi IKN hingga Aksi Pawang Hujan di Mandalika, PA : Indonesia Masuk Orde Klenik",0
206,3/20/22 23:16,@EnggalPamukty Motogp mandalika sukses... Mantap ðŸ‘ðŸ‘ðŸ‘,GadafiZainuddin,Motogp mandalika sukses... Mantap,1
207,3/20/22 23:16,@lucywiryono @88jorgemartin Sukses mandalika viral pawang nya..ada liputan soal pawang hujan yg mendunia itu gak ya  ?,HatiEki,Sukses mandalika viral pawang nya..ada liputan soal pawang hujan yg mendunia itu gak ya ?,1
208,3/20/22 23:16,@didiirfandi3 Sebenernya itu salah satu teknik marketing. Supaya menarik wisatawan luar datang ke indonesia dengan ke unik-an nya dan menjadi ciri khas sirkuit mandalika. Makanya disuruh show of disana.,Yuni71812786,Sebenernya itu salah satu teknik marketing. Supaya menarik wisatawan luar datang ke indonesia dengan ke unik-an nya dan menjadi ciri khas sirkuit mandalika. Makanya disuruh show of disana.,1
209,3/20/22 23:15,"Tiktok, twitter, instagram ramai postingan seliweran tentang mandalika. Terlepas dari pro kontra, gokil. Serasa ada disana. Hahaha seru bgt.  Dannn pembalapnya seneng seneng wkwkwk. Semoga hal baik akan datang.",auonya5x,"Tiktok, twitter, instagram ramai postingan seliweran tentang mandalika. Terlepas dari pro kontra, gokil. Serasa ada disana. Hahaha seru bgt. Dannn pembalapnya seneng seneng wkwkwk. Semoga hal baik akan datang.",1
210,3/20/22 23:15,@HusinShihab Yang gak percaya KETOLOLAN LOKAL berarti bukan orang tolol. Wong sdh jelas Mandalika hujan gede kok bilang ajib. Dasar goblok lu.,surodilagan,Yang gak percaya KETOLOLAN LOKAL berarti bukan orang tolol. Wong sdh jelas Mandalika hujan gede kok bilang ajib. Dasar goblok lu.,2
211,3/20/22 23:15,Presiden Joko Widodo mengatakan bahwa gelaran MotoGP Mandalika 2022 merupakan sebuah ajang olahraga balap motor yang luar biasa #SemuaDemiindonesiaMaju  https://t.co/h4vOdM8IBf,hinansenjany,Presiden Joko Widodo mengatakan bahwa gelaran MotoGP Mandalika merupakan sebuah ajang olahraga balap motor yang luar biasa,1
212,3/20/22 23:15,"Dan 7jt Kadrun pasti tak merinding mendengar lagu ""Dari Sabang Sampai Merauke"" Ini Bergema di sirkuit #Mandalika pastilah itu karena mereka tak menginginkan pagelaran #MotoGPMandalika berjalan sukses, mungkin juga mereka tak sepenuhnya mencintai Tanah Air Indonesia ini.  https://t.co/CIPAegPpMx",GRANDFATHER_71,"Dan jt Kadrun pasti tak merinding mendengar lagu ""Dari Sabang Sampai Merauke"" Ini Bergema di sirkuit pastilah itu karena mereka tak menginginkan pagelaran berjalan sukses, mungkin juga mereka tak sepenuhnya mencintai Tanah Air Indonesia ini.",2
213,3/20/22 23:14,Siapa yg akan lolos dari korban jemari +62 sekarang. Apakah ibuk-ibuk pawang hujannya Mandalika atau Real Madrid yg diberondong 4 bola di Santiago Bernabeu?,man_surach,Siapa yg akan lolos dari korban jemari +62 sekarang. Apakah ibuk-ibuk pawang hujannya Mandalika atau Real Madrid yg diberondong bola di Santiago Bernabeu?,0
214,3/20/22 23:14,"dulu waktu ada kerjaan di lombok ke mandalika masih proses pembangunan, area sirkuit pun masih proses pembebasan tanah, emang secakep itu sih pantai2 disana",gisogiii,"dulu waktu ada kerjaan di lombok ke mandalika masih proses pembangunan, area sirkuit pun masih proses pembebasan tanah, emang secakep itu sih pantai2 disana",0
215,3/20/22 23:13,"@Lady_Zeebo Intinya para kadrun kecewa, iri, dan dongkol dengan kesuksesan penyelenggaraan MotoGP di Mandalika. Doa kadrun agar turun hujan kalah dengan doa Mbak Pawang Hujan.",Hantoro2011,"Intinya para kadrun kecewa, iri, dan dongkol dengan kesuksesan penyelenggaraan MotoGP di Mandalika. Doa kadrun agar turun hujan kalah dengan doa Mbak Pawang Hujan.",2
216,3/20/22 23:13,"MotoGP Mandalika sukses diselenggarakan dengan anggaran triliunan.  Lomba lari paling banter Rp50 miliar sudah bagus sekali dgn spesifikasi kelas dunia.  Pak @jokowi, mohon wujudkan satu lomba lari kelas internasional sblm masa jabatan berakhir.",runnerkid_,"MotoGP Mandalika sukses diselenggarakan dengan anggaran triliunan. Lomba lari paling banter Rp50 miliar sudah bagus sekali dgn spesifikasi kelas dunia. Pak , mohon wujudkan satu lomba lari kelas internasional sblm masa jabatan berakhir.",1
217,3/20/22 23:13,@SerencengKopi @agungbepee @formuladrip @bangzul_ntb Emang tahun depan MotoGP nya di Mandalika lagi?,Sunflowernsea,Emang tahun depan MotoGP nya di Mandalika lagi?,0
218,3/20/22 23:12,"benerrr bgttt ini tuh ibaratnya ada di senayan tapi yg ngeluh hotelnya sepi tuh di kepulauan seribu alian jauh bgt ajggggg mandalika ke gili 1 jam, mandalika lotim 1,5-2jam ðŸ˜­",_dysaniaa,"benerrr bgttt ini tuh ibaratnya ada di senayan tapi yg ngeluh hotelnya sepi tuh di kepulauan seribu alian jauh bgt ajggggg mandalika ke gili jam, mandalika lotim $NUMBER$jam",0
219,3/20/22 23:12,"@sentrisman kaget aja pas baca "" heh hoh? nabi?, waduh inima emang ngundang manusia kek si asep ini buat bikin hoax aneh aneh yang bikin malu "", mana lucu lagi yang dia ngepost petir di mandalika azab wkwkwk, w malah mikirnya dia yang bakal diazab karena ",oyenjimarmalade,"kaget aja pas baca "" heh hoh? nabi?, waduh inima emang ngundang manusia kek si asep ini buat bikin hoax aneh aneh yang bikin malu "", mana lucu lagi yang dia ngepost petir di mandalika azab wkwkwk, w malah mikirnya dia yang bakal diazab karena nebar ujaran kebencian begitu",0
220,3/20/22 23:12,@jawafess Gp Mandalika kalah,dndpmm,Gp Mandalika kalah,0
221,3/20/22 23:12,"Pakai Pawang Hujan di MotoGP Mandalika, dr Tifauzia: Kesyirikan dan AdaÂ Azab  https://t.co/tJZ8wrA17z",keuangannews_id,"Pakai Pawang Hujan di MotoGP Mandalika, dr Tifauzia: Kesyirikan dan AdaAzab",0
222,3/20/22 23:11,@GOAL_ID Bagai Mandalika tanpa Pawang hujan ðŸ˜,Tansant7,Bagai Mandalika tanpa Pawang hujan,0
223,3/20/22 23:11,"MotoGP Mandalika 2022 Sukses, Menparekraf Apresiasi Kolaborasi SemuaÂ Pihak  https://t.co/s63k1SF3Qj",santakalsel1,"MotoGP Mandalika Sukses, Menparekraf Apresiasi Kolaborasi SemuaPihak",1
224,3/20/22 23:11,"Hanya di Mandalika MotoGP jd penuh warna Terang lalu kelabu akhirnya bersinar Ada yg sedih krn jagoan ga bs balap  Yang paling asik tentu tarian fans Fabio di grandstand yg bikin dia terbahak bahak ""Local rain ritual"" yg mendunia ðŸ¤£ Sukses #IndonesiaGP #MandalikaKitaBangga",Tri12Anggara,"Hanya di Mandalika MotoGP jd penuh warna Terang lalu kelabu akhirnya bersinar Ada yg sedih krn jagoan ga bs balap Yang paling asik tentu tarian fans Fabio di grandstand yg bikin dia terbahak bahak ""Local rain ritual"" yg mendunia Sukses",1
225,3/20/22 23:11,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika #JadiLebihBaik #JuaradiMandalika,mandalifia,XL Axiata Bersama Juara di Mandalika,0
226,3/20/22 23:11,@GarengHallu Kalian gasah ngebully pak. Anies... Memang sudah digelar kok formula E nya. Dan sukses dengan penonton yg berjubel. Megah dan meriahnya mengalahkan MotoGP Mandalika.  formula E sukses digelar d IMAGINATION nya pak Anis sendiri. ðŸ‘ðŸ‘ðŸ‘,MeLLa_ZedhenG,Kalian gasah ngebully pak. Anies... Memang sudah digelar kok formula E nya. Dan sukses dengan penonton yg berjubel. Megah dan meriahnya mengalahkan MotoGP Mandalika. formula E sukses digelar d IMAGINATION nya pak Anis sendiri.,0
227,3/20/22 23:11,Fabio Quartararo menorehkan catatan tersendiri di MotoGP Mandalika 2022. El Diablo untuk pertama kalinya berhasil naik podium di lintasan basah.  https://t.co/egXhxKgExG,detikcom,Fabio Quartararo menorehkan catatan tersendiri di MotoGP Mandalika . El Diablo untuk pertama kalinya berhasil naik podium di lintasan basah.,0
228,3/20/22 23:10,Presiden ucap selamat dan terima kasih atas suksesnya MotoGP Mandalika  https://t.co/fRdjmwj9s1,ElshintaDotcom,Presiden ucap selamat dan terima kasih atas suksesnya MotoGP Mandalika,1
229,3/20/22 23:10,Presiden Jokowi sendiri menjagokan Fabio Quartararo pada ajang MotoGP Mandalika 2022 ini #SemuaDemiindonesiaMaju  https://t.co/epRirXtTrm,ErmaArjanggi,Presiden Jokowi sendiri menjagokan Fabio Quartararo pada ajang MotoGP Mandalika ini,0
230,3/20/22 23:10,"""Apresiasi setinggi-tingginya kepada seluruh pihak yang memastikan lancarnya perhelatan Mandalika GP,"" ucapnya. #SemuaDemiindonesiaMaju  https://t.co/LTqJbb1A5D",AbigailGrec767,"""Apresiasi setinggi-tingginya kepada seluruh pihak yang memastikan lancarnya perhelatan Mandalika GP,"" ucapnya.",1
231,3/20/22 23:10,"@NKRIHAR82459132 @muraipastol @RD_4WR1212 @ramsezrr TERORIS TOLOL ELU, jelas jelas itu di Mandalika",yanto_sutandi,"TERORIS TOLOL ELU, jelas jelas itu di Mandalika",0
232,3/20/22 23:10,"Sebut MotoGP Mandalika Perlu Pawang Hujan, PSI: Formula E Jakarta Perlu Pawang Anggaran untuk Usir Tuyul  https://t.co/S0ZCXR19HT",21BeritaTerkini,"Sebut MotoGP Mandalika Perlu Pawang Hujan, PSI: Formula E Jakarta Perlu Pawang Anggaran untuk Usir Tuyul",0
233,3/20/22 23:10,Presiden Jokowi Nilai Banyak Momen Berkesan Saat Penyelenggaraan MotoGP Mandalika 2022  https://t.co/9T0ZeoCMbt,portal_lebak,Presiden Jokowi Nilai Banyak Momen Berkesan Saat Penyelenggaraan MotoGP Mandalika,1
234,3/20/22 23:09,"@bangzul_ntb Gub @bangzul_ntb anda ekonomis banget mudah2an tetap pandai bersyukur dan berterimakasih ya,,,, good job my president @jokowi Mandalika mendunia.",jasengsaja,"Gub anda ekonomis banget mudah2an tetap pandai bersyukur dan berterimakasih ya,,,, good job my president Mandalika mendunia.",1
235,3/20/22 23:09,"Suksesnya Mandalika GP tidak hanya mengharumkan nama Lombok tapi juga Indonesia. Semua perlu mendukung kesuksesan karena membawa bangga negara,"" kata Anies #SemuaDemiindonesiaMaju  https://t.co/Xc4bQa40Sr",maliBelait3638,"Suksesnya Mandalika GP tidak hanya mengharumkan nama Lombok tapi juga Indonesia. Semua perlu mendukung kesuksesan karena membawa bangga negara,"" kata Anies",1
236,3/20/22 23:08,Munafik gak sih orang yg bilang #memalukan dgn adanya pawang hujan di GP Mandalika? Tapi ketika keluarganya ada yg hajatan pake pawang hujan mereka diam..,Ical79160891,Munafik gak sih orang yg bilang dgn adanya pawang hujan di GP Mandalika? Tapi ketika keluarganya ada yg hajatan pake pawang hujan mereka diam..,0
237,3/20/22 23:08,"@EnggalPamukty @visiau Inilah yg disebut KETOLOLAN LOKAL . Mau alasan apapun nyatanya Mandalika hujan gede. Kalau sekali2 hujan reda, deras lalu reda lagi, tanpa ketololan lokalpun hujan akan bertingkah spt itu ðŸ˜‚",surodilagan,"Inilah yg disebut KETOLOLAN LOKAL . Mau alasan apapun nyatanya Mandalika hujan gede. Kalau sekali2 hujan reda, deras lalu reda lagi, tanpa ketololan lokalpun hujan akan bertingkah spt itu",0
238,3/20/22 23:08,Meski masih ada beberapa kekurangan namun itu masih wajar.  Namun harus di akui GP di Mandalika sukses !!!,petanirumah,Meski masih ada beberapa kekurangan namun itu masih wajar. Namun harus di akui GP di Mandalika sukses !!!,1
239,3/20/22 23:07,"Gubernur DKI Jakarta Anies Baswedan mengatakan, ajang balap MotoGP Mandalika 2022, di Nusa Tenggara Barat (NTB), sukses mengharumkan nama Indonesia di kancah global. #SemuaDemiindonesiaMaju  https://t.co/7lkbm9JvUb",trombeacold364,"Gubernur DKI Jakarta Anies Baswedan mengatakan, ajang balap MotoGP Mandalika , di Nusa Tenggara Barat (NTB), sukses mengharumkan nama Indonesia di kancah global.",1
240,3/20/22 23:07,"Masalahnya Mandalika di pakai pencitraan cebong resek memang , pembangunan Mandalika pure dana cebong ..jadi ingat Jalan tol diakui milik Jokowi ... Jangan ngaku2 bong ...",machbeach,"Masalahnya Mandalika di pakai pencitraan cebong resek memang , pembangunan Mandalika pure dana cebong ..jadi ingat Jalan tol diakui milik Jokowi ... Jangan ngaku2 bong ...",2
241,3/20/22 23:07,"@jokowi Menakjubkan Indonesia sekarang jadi presiden dunia dan Mandalika adalah daerah yang memiliki potensi yg kerennnnn, selamat'kepada para pemenang",nurullaela13,"Menakjubkan Indonesia sekarang jadi presiden dunia dan Mandalika adalah daerah yang memiliki potensi yg kerennnnn, selamat'kepada para pemenang",1
242,3/20/22 23:07,"@tijabar Sokorrrr...... nikmatin saja.orang dapat uang dari proyek Mandalika,lu dapat apa?. hasilnya kagak ada, manfaatnya kagak ada.sokoorrrrr...di kacangin.  https://t.co/BhAf484uBF",SayfullahYusuf,"Sokorrrr...... nikmatin saja.orang dapat uang dari proyek Mandalika,lu dapat apa?. hasilnya kagak ada, manfaatnya kagak ada.sokoorrrrr...di kacangin.",0
243,3/20/22 23:06,"Manfaatkan Momen MotoGP Mandalika, Pemkab Wajo Promosikan Potensi Daerah  https://t.co/xgqUry5Eeu",republiknews_,"Manfaatkan Momen MotoGP Mandalika, Pemkab Wajo Promosikan Potensi Daerah",1
244,3/20/22 23:06,@edirayakan @Puthutea emg ada kok. tuh mbakÂ² yg jd pawang hujan di motogp mandalika konon pake bacaÂ² surat al ikhlas juga.,afidl_,emg ada kok. tuh mbak yg jd pawang hujan di motogp mandalika konon pake baca surat al ikhlas juga.,0
245,3/20/22 23:06,"@lucywiryono V a l i d  no debat @lucywiryono  #pertaminagrandprixofindonesia sukses.. Bahwa ada evaluasi itu normal. Lah jangankan mandalika, venue yg sdh biasa dipakai di tempat lain aja psti sllu ada evaluasi kok.. Itu penting untuk menjadi lebih baik ",RadjaRasta_,"V a l i d no debat sukses.. Bahwa ada evaluasi itu normal. Lah jangankan mandalika, venue yg sdh biasa dipakai di tempat lain aja psti sllu ada evaluasi kok.. Itu penting untuk menjadi lebih baik ke depan Bangga Indonesia hebat",1
246,3/20/22 23:06,"Selamat pagi warga Indonesia Ketika para pejabat memilih fasilitas VIP dan lebih memilih duduk kelas elit. Gubernur @aniesbaswedan lebih memilih duduk bersama Rakyat, Tribun bisa dengan banyaknya penonton bersorak menikmati pertandingan MotoGP di Mandalika.  https://t.co/HFcMMTf0z9",patriot016610,"Selamat pagi warga Indonesia Ketika para pejabat memilih fasilitas VIP dan lebih memilih duduk kelas elit. Gubernur lebih memilih duduk bersama Rakyat, Tribun bisa dengan banyaknya penonton bersorak menikmati pertandingan MotoGP di Mandalika.",1
247,3/20/22 23:06,@msaid_didu Kebohongan pertama sirkuit Mandalika dibangun ama presiden Suharto dan aku terlibat ðŸ˜‚ðŸ˜‚ðŸ˜‚,NimusTheo,Kebohongan pertama sirkuit Mandalika dibangun ama presiden Suharto dan aku terlibat,2
248,3/20/22 23:05,Apresisi dan dukungan atas kecepatan internet di motogp mandalika. #SemuaDemiIndonesiaMaju  https://t.co/FgFdZVsLra,Tasya89388520,Apresisi dan dukungan atas kecepatan internet di motogp mandalika.,1
249,3/20/22 23:05,"@gio_ferry Setau saya orang yg punya kelebihan bisa Mindah hujan itu memang ada, tapi dia sembunyi ditempat jauh (bisa juga dari luar pulau) tdk harus dilokasi.. tapi di Mandalika sangat aneh.",jas_rifan,"Setau saya orang yg punya kelebihan bisa Mindah hujan itu memang ada, tapi dia sembunyi ditempat jauh (bisa juga dari luar pulau) tdk harus dilokasi.. tapi di Mandalika sangat aneh.",0
250,3/20/22 23:04,@NovalAssegaf Air keramatnya dibawa ke Kalimantan.. tanah keramatnya dibawa ke Kalimantan.. tiba2 di sana banjir... karena pawang hujannya dibawa ke #mandalika,adangsetiadana,Air keramatnya dibawa ke Kalimantan.. tanah keramatnya dibawa ke Kalimantan.. tiba2 di sana banjir... karena pawang hujannya dibawa ke,0
251,3/20/22 23:04,Selesai sdh hajatan yg MotoGP Mandalika yg dimotori Jokowi apa positifnya untuk rakyat ?? Gak ada pastinya cuma yg punya duit banyak sbg hiburan tapi kasian orang Lombok tanahnya yg jadi tempat sujud dikotori dg alkohol yg bernama sampanye ðŸ¾ðŸ˜ªðŸ˜ªðŸ˜ªðŸ˜ª,PrasetyoSudra11,Selesai sdh hajatan yg MotoGP Mandalika yg dimotori Jokowi apa positifnya untuk rakyat ?? Gak ada pastinya cuma yg punya duit banyak sbg hiburan tapi kasian orang Lombok tanahnya yg jadi tempat sujud dikotori dg alkohol yg bernama sampanye,2
252,3/20/22 23:04,"Viral Mbak Rara sebagai pawang hujan di MotoGP Mandalika, warganet justru ramai komentari video Buya Yahya, ada apa? #pawanghujan #Pawang #pawanghujanmandalika  https://t.co/eQ3mzoa7qe",JemberNetwork,"Viral Mbak Rara sebagai pawang hujan di MotoGP Mandalika, warganet justru ramai komentari video Buya Yahya, ada apa?",0
253,3/20/22 23:04,Presiden Jokowi melepas parade pebalap MotoGP di Jakarta hingga menyerahkan trofi juara di podium Sirkuit Mandalika.  https://t.co/FHFNSvRd8k,detikcom,Presiden Jokowi melepas parade pebalap MotoGP di Jakarta hingga menyerahkan trofi juara di podium Sirkuit Mandalika.,0
254,3/20/22 23:04,"@dewahoya mandalika punya impact untuk perekonomian indonesia, judulnya memprovokasi masyarakat bgt buat benci pemerintah. toh mandalika dibuat bukan dari anggaran beasiswa.kocag nih kumparan bisnis.",esteajusmlt,"mandalika punya impact untuk perekonomian indonesia, judulnya memprovokasi masyarakat bgt buat benci pemerintah. toh mandalika dibuat bukan dari anggaran beasiswa.kocag nih kumparan bisnis.",2
255,3/20/22 23:04,@ABSetyono @PlateJohnny @Dennysiregar7 @kemkominfo @myozhyme @setengahmalass @Aryprasetyo85 @Prabu_dasamuka @MotoGP @ealshaddyy Menteri @PlateJohnny mengunjungi lokasi sirkuit MotoGP Mandalika 2022  meninjau langsung pelayanan akses jaringan,NabilaAr__,Menteri mengunjungi lokasi sirkuit MotoGP Mandalika meninjau langsung pelayanan akses jaringan,0
256,3/20/22 23:03,Ketua DPR sebut MotoGP Mandalika Pulihkan Perekonomian NTB  https://t.co/XqJ9IP06eK,merdekadotcom,Ketua DPR sebut MotoGP Mandalika Pulihkan Perekonomian NTB,1
257,3/20/22 23:02,@narul_hidayat @Hilmi28 Mandalika sirkuit  terkeren .terima kasih pak jokowi. Indonesia jadi lebih terkenal ...ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©â™¥ï¸â™¥ï¸â™¥ï¸,AdeSury73554745,Mandalika sirkuit terkeren .terima kasih pak jokowi. Indonesia jadi lebih terkenal ...,1
258,3/20/22 23:02,"Keingetan saat kampanye dulu sampai emak2 pada rela jalan kaki dan pada nyumbang dikresek2. Lah gak tahunya   Pawang Hujan Mak Rara di MotoGP Mandalika, Sandiaga: Itu Kearifan Lokal  https://t.co/EgyDye4KD4",Ndons_Back,"Keingetan saat kampanye dulu sampai emak2 pada rela jalan kaki dan pada nyumbang dikresek2. Lah gak tahunya Pawang Hujan Mak Rara di MotoGP Mandalika, Sandiaga: Itu Kearifan Lokal",0
259,3/20/22 23:02,"Sudah keblinger, menyalahkan orang lain pula. Ini seperti bunyi pepatah, ""Awak tak pandai menari dikatakan lantai terjungkat."" SIRKUIT MANDALIKA DIGUYUR HUJAN, DUKUN KI BEDUL SAKTI SALAHKAN ANIES  https://t.co/76nC8Jfejk",nurhidayatsardi,"Sudah keblinger, menyalahkan orang lain pula. Ini seperti bunyi pepatah, ""Awak tak pandai menari dikatakan lantai terjungkat."" SIRKUIT MANDALIKA DIGUYUR HUJAN, DUKUN KI BEDUL SAKTI SALAHKAN ANIES",0
